LabelId,class_0,score_0,class_1,score_1
0,0,0.23168322443962097,0,0.23168322443962097
0,0,0.099621042609214783,0,0.099621042609214783
0,0,0.60759389400482178,0,0.60759389400482178
0,0,0.040621880441904068,0,0.040621880441904068
0,0,0.12169601023197174,0,0.12169601023197174
0,0,0.71802055835723877,0,0.71802055835723877
0,0,0.061063464730978012,0,0.061063464730978012
0,0,0.46162787079811096,0,0.46162787079811096
0,0,0.033670153468847275,0,0.033670153468847275
1,0,0.0565132312476635,0,0.0565132312476635
0,0,0.047895245254039764,0,0.047895245254039764
0,0,0.031815331429243088,0,0.031815331429243088
1,0,0.48897719383239746,0,0.48897719383239746
1,0,0.51629197597503662,0,0.51629197597503662
0,0,0.037927880883216858,0,0.037927880883216858
0,0,0.014768661931157112,0,0.014768661931157112
0,0,0.014771347865462303,0,0.014771347865462303
0,0,0.029793517664074898,0,0.029793517664074898
0,0,0.036918234080076218,0,0.036918234080076218
0,0,0.10098575055599213,0,0.10098575055599213
0,0,0.045023057609796524,0,0.045023057609796524
0,0,0.013876046985387802,0,0.013876046985387802
0,0,0.004467034712433815,0,0.004467034712433815
0,0,0.31253096461296082,0,0.31253096461296082
0,0,0.020639661699533463,0,0.020639661699533463
1,0,0.21900968253612518,0,0.21900968253612518
0,0,0.078455150127410889,0,0.078455150127410889
0,0,0.03829573467373848,0,0.03829573467373848
0,0,0.052133582532405853,0,0.052133582532405853
0,0,0.039186619222164154,0,0.039186619222164154
0,0,0.017149580642580986,0,0.017149580642580986
0,0,0.2489275336265564,0,0.2489275336265564
0,0,0.069387078285217285,0,0.069387078285217285
0,0,0.18529993295669556,0,0.18529993295669556
1,0,0.098864711821079254,0,0.098864711821079254
0,0,0.17733870446681976,0,0.17733870446681976
0,0,0.011733907274901867,0,0.011733907274901867
0,0,0.073014013469219208,0,0.073014013469219208
0,0,0.036785047501325607,0,0.036785047501325607
0,0,0.23552601039409637,0,0.23552601039409637
0,0,0.0266224667429924,0,0.0266224667429924
0,0,0.014953176490962505,0,0.014953176490962505
0,0,0.013692550361156464,0,0.013692550361156464
0,0,0.095171056687831879,0,0.095171056687831879
0,0,0.012126688845455647,0,0.012126688845455647
0,0,0.15703125298023224,0,0.15703125298023224
0,0,0.0035692928358912468,0,0.0035692928358912468
0,0,0.07145247608423233,0,0.07145247608423233
0,0,0.2386205792427063,0,0.2386205792427063
0,0,0.06287645548582077,0,0.06287645548582077
0,0,0.28515669703483582,0,0.28515669703483582
0,0,0.030705895274877548,0,0.030705895274877548
1,0,0.48428529500961304,0,0.48428529500961304
0,0,0.0038549858145415783,0,0.0038549858145415783
0,0,0.049336593598127365,0,0.049336593598127365
0,0,0.13048440217971802,0,0.13048440217971802
0,0,0.044166605919599533,0,0.044166605919599533
1,0,0.10889279097318649,0,0.10889279097318649
1,0,0.60813575983047485,0,0.60813575983047485
0,0,0.20424365997314453,0,0.20424365997314453
0,0,0.032338567078113556,0,0.032338567078113556
0,0,0.079587839543819427,0,0.079587839543819427
0,0,0.0075534055940806866,0,0.0075534055940806866
0,0,0.13469377160072327,0,0.13469377160072327
0,0,0.047570426017045975,0,0.047570426017045975
0,0,0.0028998928610235453,0,0.0028998928610235453
0,0,0.17562071979045868,0,0.17562071979045868
1,0,0.19797144830226898,0,0.19797144830226898
0,0,0.00829376932233572,0,0.00829376932233572
1,0,0.56924521923065186,0,0.56924521923065186
0,0,0.0042319507338106632,0,0.0042319507338106632
0,0,0.12385692447423935,0,0.12385692447423935
0,0,0.063651278614997864,0,0.063651278614997864
0,0,0.011284677311778069,0,0.011284677311778069
0,0,0.606692910194397,0,0.606692910194397
0,0,0.19617171585559845,0,0.19617171585559845
0,0,0.053716428577899933,0,0.053716428577899933
0,0,0.008642277680337429,0,0.008642277680337429
0,0,0.333048015832901,0,0.333048015832901
0,0,0.076632745563983917,0,0.076632745563983917
0,0,0.014156763441860676,0,0.014156763441860676
0,0,0.00502211507409811,0,0.00502211507409811
0,0,0.47240257263183594,0,0.47240257263183594
0,0,0.0021911230869591236,0,0.0021911230869591236
0,0,0.017133373767137527,0,0.017133373767137527
0,0,0.00088460679398849607,0,0.00088460679398849607
0,0,0.0020651849918067455,0,0.0020651849918067455
0,0,0.052183873951435089,0,0.052183873951435089
0,0,0.12099725753068924,0,0.12099725753068924
0,0,0.1398710310459137,0,0.1398710310459137
0,0,0.0568278506398201,0,0.0568278506398201
0,0,0.061196278780698776,0,0.061196278780698776
0,0,0.0033960770815610886,0,0.0033960770815610886
0,0,0.00283847376704216,0,0.00283847376704216
0,0,0.0767449289560318,0,0.0767449289560318
0,0,0.29694145917892456,0,0.29694145917892456
0,0,0.012474802322685719,0,0.012474802322685719
0,0,0.17115342617034912,0,0.17115342617034912
0,0,0.050848692655563354,0,0.050848692655563354
0,0,0.07719624787569046,0,0.07719624787569046
0,0,0.031472723931074142,0,0.031472723931074142
0,0,0.01711457222700119,0,0.01711457222700119
0,0,0.0068404516205191612,0,0.0068404516205191612
0,0,0.034570615738630295,0,0.034570615738630295
0,0,0.0068408534862101078,0,0.0068408534862101078
0,0,0.010930669493973255,0,0.010930669493973255
0,0,0.05084441602230072,0,0.05084441602230072
0,0,0.0088659608736634254,0,0.0088659608736634254
0,0,0.054498486220836639,0,0.054498486220836639
0,0,0.024128872901201248,0,0.024128872901201248
0,0,0.010803117416799068,0,0.010803117416799068
1,0,0.22940406203269958,0,0.22940406203269958
1,0,0.39751413464546204,0,0.39751413464546204
0,0,0.40880057215690613,0,0.40880057215690613
0,0,0.00083341909339651465,0,0.00083341909339651465
0,0,0.18360453844070435,0,0.18360453844070435
0,0,0.051806658506393433,0,0.051806658506393433
0,0,0.031816113740205765,0,0.031816113740205765
0,0,0.0041322777979075909,0,0.0041322777979075909
0,0,0.071063272655010223,0,0.071063272655010223
0,0,0.042302418500185013,0,0.042302418500185013
0,0,0.055585186928510666,0,0.055585186928510666
0,0,0.027580346912145615,0,0.027580346912145615
0,0,0.21843940019607544,0,0.21843940019607544
0,0,0.026411192491650581,0,0.026411192491650581
0,0,0.098660387098789215,0,0.098660387098789215
0,0,0.024255944415926933,0,0.024255944415926933
0,0,0.0025117325130850077,0,0.0025117325130850077
0,0,0.0023307420779019594,0,0.0023307420779019594
0,0,0.12208830565214157,0,0.12208830565214157
0,0,0.059031229466199875,0,0.059031229466199875
0,0,0.076350666582584381,0,0.076350666582584381
0,0,0.43542459607124329,0,0.43542459607124329
0,0,0.0416649729013443,0,0.0416649729013443
0,0,0.13635018467903137,0,0.13635018467903137
0,0,0.2030019313097,0,0.2030019313097
0,0,0.0045210225507617,0,0.0045210225507617
0,0,0.0065260636620223522,0,0.0065260636620223522
0,0,0.00091499713016673923,0,0.00091499713016673923
0,0,0.46719443798065186,0,0.46719443798065186
0,0,0.0048056566156446934,0,0.0048056566156446934
0,0,0.19413065910339355,0,0.19413065910339355
0,0,0.022388612851500511,0,0.022388612851500511
0,0,0.015355478972196579,0,0.015355478972196579
0,0,0.010239803232252598,0,0.010239803232252598
0,0,0.15774717926979065,0,0.15774717926979065
0,0,0.0010316856205463409,0,0.0010316856205463409
0,0,0.087475180625915527,0,0.087475180625915527
0,0,0.19543631374835968,0,0.19543631374835968
0,0,0.11738583445549011,0,0.11738583445549011
0,0,0.06232905387878418,0,0.06232905387878418
0,0,0.00199502962641418,0,0.00199502962641418
0,0,0.062405329197645187,0,0.062405329197645187
0,0,0.007489488460123539,0,0.007489488460123539
0,0,0.019478954374790192,0,0.019478954374790192
0,0,0.00980281364172697,0,0.00980281364172697
0,0,0.010884762741625309,0,0.010884762741625309
0,0,0.017152024433016777,0,0.017152024433016777
0,0,0.85274487733840942,0,0.85274487733840942
0,0,0.076713249087333679,0,0.076713249087333679
0,0,0.012404825538396835,0,0.012404825538396835
0,0,0.01329310517758131,0,0.01329310517758131
0,0,0.023997744545340538,0,0.023997744545340538
0,0,0.10175808519124985,0,0.10175808519124985
0,0,0.069355256855487823,0,0.069355256855487823
0,0,0.0014687114162370563,0,0.0014687114162370563
0,0,0.025368183851242065,0,0.025368183851242065
0,0,0.1816304475069046,0,0.1816304475069046
0,0,0.37386542558670044,0,0.37386542558670044
0,0,0.86589056253433228,0,0.86589056253433228
0,0,0.050939135253429413,0,0.050939135253429413
0,0,0.25660064816474915,0,0.25660064816474915
0,0,0.032478474080562592,0,0.032478474080562592
0,0,0.0397140271961689,0,0.0397140271961689
0,0,0.55725979804992676,0,0.55725979804992676
0,0,0.063487261533737183,0,0.063487261533737183
0,0,0.58257776498794556,0,0.58257776498794556
0,0,0.12260624021291733,0,0.12260624021291733
0,0,0.050351757556200027,0,0.050351757556200027
0,0,0.020547766238451004,0,0.020547766238451004
0,0,0.067322634160518646,0,0.067322634160518646
0,0,0.0021979492157697678,0,0.0021979492157697678
0,0,0.057697553187608719,0,0.057697553187608719
0,0,0.010241119191050529,0,0.010241119191050529
0,0,0.017262265086174011,0,0.017262265086174011
0,0,0.063281133770942688,0,0.063281133770942688
0,0,0.07791486382484436,0,0.07791486382484436
0,0,0.054771356284618378,0,0.054771356284618378
0,0,0.0087234778329730034,0,0.0087234778329730034
0,0,0.3284565806388855,0,0.3284565806388855
0,0,0.01953953318297863,0,0.01953953318297863
0,0,0.00936553068459034,0,0.00936553068459034
0,0,0.002924974774941802,0,0.002924974774941802
0,0,0.017612220719456673,0,0.017612220719456673
0,0,0.0070668747648596764,0,0.0070668747648596764
0,0,0.0786629468202591,0,0.0786629468202591
0,0,0.01562904566526413,0,0.01562904566526413
0,0,0.038131643086671829,0,0.038131643086671829
0,0,0.014677037484943867,0,0.014677037484943867
0,0,0.02940618060529232,0,0.02940618060529232
1,0,0.3623359203338623,0,0.3623359203338623
0,0,0.033967077732086182,0,0.033967077732086182
0,0,0.0093486551195383072,0,0.0093486551195383072
0,0,0.16918006539344788,0,0.16918006539344788
0,0,0.068756148219108582,0,0.068756148219108582
0,0,0.088024668395519257,0,0.088024668395519257
0,0,0.0040718270465731621,0,0.0040718270465731621
0,0,0.10062701255083084,0,0.10062701255083084
0,0,0.024878391996026039,0,0.024878391996026039
0,0,0.15750002861022949,0,0.15750002861022949
0,0,0.0097404681146144867,0,0.0097404681146144867
0,0,0.012062270194292068,0,0.012062270194292068
0,0,0.0090766353532671928,0,0.0090766353532671928
0,0,0.019268598407506943,0,0.019268598407506943
0,0,0.010635035112500191,0,0.010635035112500191
0,0,0.14996849000453949,0,0.14996849000453949
0,0,0.208199605345726,0,0.208199605345726
0,0,0.048488575965166092,0,0.048488575965166092
0,0,0.040119342505931854,0,0.040119342505931854
0,0,0.039623312652111053,0,0.039623312652111053
